x_est,y_est,z_est,x_mocap, y_mocap, z_mocap, x_uwb, y_uwb, z_mb1202
0.0,0.0,0.0,0.0009054870461113751,8.54625686770305e-05,7.649040344404057e-05,0.20116032660007477,0.22251920402050018,0.27000001072883606
0.0,0.0,0.0,0.0009904480539262295,-2.3078918331975729e-07,8.210563828470185e-05,1.8941116333007812,0.4970457851886749,nan
0.0,0.0,0.0,0.00099240115378052,-3.1604765808879165e-06,7.868766988394782e-05,0.7828381061553955,0.02741936966776848,0.27000001072883606
0.0,0.0,0.0,0.00098361202981323,-2.4280548132082913e-06,7.55138389649801e-05,-0.3098564147949219,0.4149518609046936,0.27000001072883606
0.0,0.0,0.0,0.0009738464141264558,3.687858406919986e-05,7.649040344404057e-05,0.5753626227378845,0.059424176812171936,nan
0.0,0.0,0.0,0.0010329284705221653,-1.6832351320772432e-05,8.088493632385507e-05,1.3180900812149048,0.19853027164936066,nan
0.0,0.0,0.0,0.001079315203242004,-2.757453876256477e-05,7.966422708705068e-05,0.7244231700897217,-0.2176014631986618,nan
0.0,0.0,0.0,0.0010387878865003586,2.5159835786325857e-05,7.99083718447946e-05,-0.20476436614990234,0.6253243088722229,nan
0.0,0.0,0.0,0.000962127698585391,0.0001262340520042926,7.063102384563535e-05,0.055307209491729736,0.35098856687545776,0.27000001072883606
0.0,0.0,0.0,0.0008962097344920039,0.00021510124497581273,6.770133768441156e-05,0.17532363533973694,0.18014033138751984,nan
0.0,0.0,0.0,0.0008058776729740202,0.0002641735190991312,5.915641668252647e-05,5.301510405284168e+17,8.065637969853153e+17,0.2800000011920929
0.0,0.0,0.0,0.0007673034560866654,0.0003154430305585265,5.647087164106779e-05,0.863132894039154,0.18469788134098053,0.30000001192092896
0.0,0.0,0.0,0.0013888855464756489,0.000300062180031091,6.525993376271799e-05,0.704555869102478,0.06828687340021133,nan
0.0,0.0,0.0,0.0013400573516264558,0.0001652965584071353,7.234000804601237e-05,0.9160857796669006,0.3705006241798401,nan
0.0,0.0,0.0,0.001062225317582488,0.0006933727418072522,5.598258940153755e-05,0.606172502040863,0.6511122584342957,0.25999999046325684
0.0,0.0,0.0,0.0010153503390029073,0.0007199840620160103,5.6959153880598024e-05,-0.08989614993333817,0.4336666166782379,nan
0.0,0.0,0.0,0.0011818542843684554,0.0006435680552385747,4.865837036049925e-05,-0.8058165311813354,1.587501883506775,nan
0.0,0.0,0.0,0.0015129089588299394,0.00040455436101183295,1.2037276974297129e-05,0.08971761167049408,-0.017391549423336983,nan
0.0,0.0,0.0,0.0014816588955000043,0.00023487662838306278,-3.117561209364794e-05,0.20017129182815552,0.4069213271141052,nan
0.0,0.0,0.0,0.002264373702928424,0.0012646617833524942,-0.0006844958988949656,0.7140955328941345,-0.30364999175071716,nan
0.0,0.0,0.0,0.002737518399953842,0.004952650051563978,-0.0055099353194236755,0.6572361588478088,0.01069978903979063,nan
0.0,0.0,0.0,0.0024411315098404884,0.013093275018036366,-0.01708976924419403,0.4454388916492462,-0.054656002670526505,nan
0.0,0.0,0.0,0.00585568230599165,0.02028907649219036,-0.03822062909603119,0.31545257568359375,0.26665157079696655,nan
0.0,0.0,0.0,0.008522186428308487,0.021698499098420143,-0.0678212121129036,0.2551339268684387,0.49011510610580444,nan
0.0,0.0,0.0,0.010662322863936424,0.022083021700382233,-0.10632365942001343,-1.6139768362045288,-0.14936542510986328,0.27000001072883606
0.0,0.0,0.0,0.014027557335793972,0.02119923196732998,-0.1438043713569641,0.18294358253479004,0.6364654898643494,nan
0.0,0.0,0.0,0.017207244411110878,0.015510999597609043,-0.18225370347499847,1.4827018976211548,0.3285568952560425,nan
0.0,0.0,0.0,0.01815304532647133,0.008515394292771816,-0.2232765406370163,0.4369431734085083,0.0723155066370964,nan
0.0,0.0,0.0,0.021402068436145782,0.0010669078910723329,-0.268559992313385,1.042280912399292,0.34587907791137695,0.27000001072883606
0.0,0.0,0.0,0.02151876874268055,-0.004869615659117699,-0.3167412579059601,0.43475285172462463,0.4568386971950531,0.3199999928474426
0.0,0.0,0.0,0.021045135334134102,-0.007653551176190376,-0.36637797951698303,0.018957875669002533,0.012817123904824257,0.3199999928474426
0.0,0.0,0.0,0.01969650201499462,-0.011385728605091572,-0.4152242839336395,0.818673849105835,0.1520073115825653,0.3700000047683716
0.0,0.0,0.0,0.023833708837628365,-0.01692064106464386,-0.4682920277118683,-0.36882147192955017,1.5623466968536377,0.4000000059604645
0.0,0.0,0.0,0.02795431576669216,-0.018477769568562508,-0.5218042731285095,81.49420166015625,28.396385192871094,0.4099999964237213
0.0,0.0,0.0,0.026454802602529526,-0.0180070661008358,-0.581348180770874,0.8431166410446167,0.7924386858940125,0.5299999713897705
0.0,0.0,0.0,0.02883029170334339,-0.01942943036556244,-0.6486682891845703,-1.3591594696044922,2.87758731842041,0.5899999737739563
0.0,0.0,0.0,0.032570526003837585,-0.019948717206716537,-0.7100305557250977,0.4781413972377777,1.6065571308135986,0.5899999737739563
0.0,0.0,0.0,0.03576046600937843,-0.020110582932829857,-0.7702905535697937,0.04549765959382057,0.2512426972389221,0.699999988079071
0.0,0.0,0.0,0.03833077847957611,-0.021584702655673027,-0.8295400738716125,-0.03839728981256485,0.12863841652870178,0.7699999809265137
0.0,0.0,0.0,0.041289277374744415,-0.023479722440242767,-0.8857641816139221,0.30503377318382263,0.08684942871332169,0.5199999809265137
0.0,0.0,0.0,0.04375167936086655,-0.02450755424797535,-0.9386568069458008,0.618507444858551,-0.18040071427822113,0.8899999856948853
0.0,0.0,0.0,0.04580245912075043,-0.026562241837382317,-0.9905245900154114,-1.2850779294967651,1.6042394638061523,0.949999988079071
0.0,0.0,0.0,0.0503278486430645,-0.028564196079969406,-1.040926456451416,0.2950794994831085,0.12180923670530319,1.0099999904632568
0.0,0.0,0.0,0.057234589010477066,-0.02873655967414379,-1.0894209146499634,0.0032542606350034475,0.33342406153678894,1.059999942779541
0.0,0.0,0.0,0.0618937686085701,-0.028076890856027603,-1.1353123188018799,0.5190832018852234,0.06302937865257263,1.1100000143051147
0.0,0.0,0.0,0.06373605132102966,-0.029248766601085663,-1.1778393983840942,0.5098550915718079,-0.030748998746275902,1.159999966621399
0.0,0.0,0.0,0.06817453354597092,-0.0322888046503067,-1.2121784687042236,-0.12269508093595505,0.8840731978416443,1.2000000476837158
0.0,0.0,0.0,0.06959249824285507,-0.035950180143117905,-1.2377378940582275,0.5336042642593384,0.3783422112464905,1.2300000190734863
0.0,0.0,0.0,0.06586740165948868,-0.0367748886346817,-1.2565408945083618,0.8509952425956726,0.44386932253837585,1.2300000190734863
0.0,0.0,0.0,0.05950997769832611,-0.03429466485977173,-1.2685803174972534,0.3568343222141266,0.005081268958747387,1.2599999904632568
0.0,0.0,0.0,0.056380096822977066,-0.03257323056459427,-1.2754647731781006,1.358801245689392,1.4043049812316895,0.4699999988079071
0.0,0.0,0.0,0.0552702322602272,-0.03143895044922829,-1.2802842855453491,0.44852083921432495,-0.11418882757425308,1.2799999713897705
0.0,0.0,0.0,0.0543869324028492,-0.03003758378326893,-1.2866406440734863,0.5793123841285706,0.6170099973678589,1.2799999713897705
0.0,0.0,0.0,0.05667111277580261,-0.03106273151934147,-1.2977312803268433,0.22296923398971558,0.7969326376914978,1.2899999618530273
0.0,0.0,0.0,0.05870431661605835,-0.034646227955818176,-1.313591480255127,0.02342449687421322,0.5845903754234314,1.2999999523162842
0.0,0.0,0.0,0.055465057492256165,-0.03794725239276886,-1.3280333280563354,0.7546477913856506,0.45737528800964355,1.3200000524520874
0.0,0.0,0.0,0.05034054443240166,-0.040036365389823914,-1.3361741304397583,0.03287258371710777,0.4144788980484009,1.340000033378601
0.0,0.0,0.0,0.046996794641017914,-0.03834764286875725,-1.3401405811309814,0.5304698348045349,0.08114989846944809,1.340000033378601
0.0,0.0,0.0,0.042436737567186356,-0.026974108070135117,-1.3418782949447632,0.9468331933021545,0.38692420721054077,1.340000033378601
0.0,0.0,0.0,0.03567306697368622,-0.006609605625271797,-1.3385848999023438,0.3192639648914337,-0.1590748280286789,0.4099999964237213
0.0,0.0,0.0,0.029382050037384033,0.02095191739499569,-1.3303931951522827,0.09549354761838913,0.4220290184020996,0.4099999964237213
0.0,0.0,0.0,0.023952851071953773,0.05937574431300163,-1.3206523656845093,0.5493801832199097,0.7418705224990845,1.3300000429153442
0.0,0.0,0.0,0.014559783972799778,0.1069013774394989,-1.3130292892456055,-0.31158944964408875,1.111185908317566,1.3200000524520874
0.0,0.0,0.0,0.006273163016885519,0.15983009338378906,-1.3098180294036865,0.6991159319877625,0.022134579718112946,1.309999942779541
0.0,0.0,0.0,-0.003380157519131899,0.2172248661518097,-1.3082690238952637,-0.26319119334220886,0.7968254089355469,1.309999942779541
0.0,0.0,0.0,-0.013076446950435638,0.27515992522239685,-1.3099955320358276,1.3848483562469482,0.6096043586730957,1.309999942779541
0.0,0.0,0.0,-0.024242950603365898,0.33308839797973633,-1.3154596090316772,0.1946788877248764,0.5921252965927124,0.4300000071525574
0.0,0.0,0.0,-0.03553445264697075,0.3910290598869324,-1.3204474449157715,-0.8776373863220215,0.9118214845657349,0.7099999785423279
0.0,0.0,0.0,-0.04639480635523796,0.4508047103881836,-1.322042465209961,-0.23619838058948517,0.36036813259124756,1.3200000524520874
0.0,0.0,0.0,-0.0509304516017437,0.5123503804206848,-1.3244572877883911,-0.5826563835144043,-0.14309974014759064,1.3300000429153442
0.0,0.0,0.0,-0.050901640206575394,0.5713027715682983,-1.3233964443206787,-0.03774067386984825,0.2243487685918808,1.3300000429153442
0.0,0.0,0.0,-0.043729767203330994,0.6241779923439026,-1.3167290687561035,-0.9811112880706787,0.8508417010307312,1.3200000524520874
0.0,0.0,0.0,-0.029736602678894997,0.6681948304176331,-1.310880184173584,-0.30104249715805054,1.0685617923736572,1.309999942779541
0.0,0.0,0.0,-0.01624392718076706,0.7076079249382019,-1.3080003261566162,-0.6246705651283264,0.44451481103897095,1.309999942779541
0.0,0.0,0.0,0.0021974793635308743,0.7464900016784668,-1.308996319770813,-0.24593259394168854,0.24682171642780304,1.309999942779541
0.0,0.0,0.0,0.01516671758145094,0.7800886631011963,-1.3114814758300781,-0.48741382360458374,0.7623940706253052,1.309999942779541
0.0,0.0,0.0,0.028859101235866547,0.8121943473815918,-1.3125604391098022,-0.2049161195755005,0.43960750102996826,1.3200000524520874
0.0,0.0,0.0,0.04350411891937256,0.8391894698143005,-1.3105926513671875,5.874320983886719,10.542282104492188,0.47999998927116394
0.0,0.0,0.0,0.052358124405145645,0.8681328296661377,-1.3073540925979614,-0.46305224299430847,0.7856601476669312,0.47999998927116394
0.0,0.0,0.0,0.056636933237314224,0.9000666737556458,-1.3055499792099,-0.5092883706092834,0.6137466430664062,1.309999942779541
0.0,0.0,0.0,0.05943039059638977,0.9337741732597351,-1.3031305074691772,-0.8741660118103027,1.435329556465149,1.309999942779541
0.0,0.0,0.0,0.06203048676252365,0.9664636254310608,-1.2996463775634766,-0.5995237827301025,0.6807076334953308,1.2999999523162842
0.0,0.0,0.0,0.06544601172208786,0.9955098032951355,-1.2968257665634155,-0.665860116481781,0.4212813079357147,1.2999999523162842
0.0,0.0,0.0,0.07230636477470398,1.0215871334075928,-1.2920798063278198,-0.626777708530426,0.8152885437011719,1.2899999618530273
0.0,0.0,0.0,0.08267257362604141,1.0425950288772583,-1.2840275764465332,-0.6922206282615662,0.07393867522478104,1.2899999618530273
0.0,0.0,0.0,0.09151974320411682,1.054654836654663,-1.2798871994018555,-2.874595880508423,0.8201554417610168,1.2799999713897705
0.0,0.0,0.0,0.10356418043375015,1.062267541885376,-1.2788856029510498,-1.9676759243011475,1.458103895187378,1.2799999713897705
0.0,0.0,0.0,0.12969699501991272,1.0699595212936401,-1.2759031057357788,-1.196282982826233,0.5078906416893005,0.4000000059604645
0.0,0.0,0.0,0.16673703491687775,1.0766657590866089,-1.271795392036438,-0.3115415573120117,0.1740380823612213,1.2699999809265137
0.0,0.0,0.0,0.21463839709758759,1.081170916557312,-1.268850326538086,-1.2075707912445068,1.9526395797729492,1.2699999809265137
0.0,0.0,0.0,0.272382527589798,1.085187315940857,-1.2650498151779175,-0.7927268743515015,0.18346312642097473,1.190000057220459
