x_est,y_est,z_est,x_mocap, y_mocap, z_mocap, x_uwb, y_uwb, z_mb1202
0.0,0.0,0.0,-4.706573599833064e-05,3.00540923490189e-05,5.0020218623103574e-05,0.0,0.0,0.25999999046325684
0.0,0.0,0.0,-5.048370439908467e-05,2.785682590911165e-05,5.4170606745174155e-05,0.0,0.0,0.25999999046325684
0.0,0.0,0.0,-5.634308035951108e-05,2.3950577087816782e-05,6.027412382536568e-05,0.0,0.0,0.25999999046325684
0.0,0.0,0.0,-6.0737609601346776e-05,1.6870499166543595e-05,6.613349978579208e-05,0.0,0.0,nan
0.0,0.0,0.0,-5.6831358961062506e-05,-7.076263273120276e-07,6.857490370748565e-05,0.0,0.0,nan
0.0,0.0,0.0,-5.6831358961062506e-05,-3.6373137390910415e-06,6.93073307047598e-05,0.0,0.0,0.25999999046325684
0.0,0.0,0.0,-4.7554014599882066e-05,-1.5844345398363657e-05,6.759834650438279e-05,0.0,0.0,0.25999999046325684
0.0,0.0,0.0,-4.120636003790423e-05,-2.2680282199871726e-05,6.588935502804816e-05,0.0,0.0,0.25999999046325684
0.0,0.0,0.0,-3.974151695729233e-05,-1.8529892258811742e-05,6.49127978249453e-05,0.0,0.0,0.25999999046325684
0.0,0.0,0.0,-2.704620419535786e-05,-6.567001491930569e-06,5.856513962498866e-05,0.0,0.0,0.25999999046325684
0.0,0.0,0.0,-3.4370423236396164e-05,-1.1959075436607236e-06,6.222724914550781e-05,0.0,0.0,nan
0.0,0.0,0.0,-2.313995355507359e-05,7.572174354208983e-07,5.734443766414188e-05,0.0,0.0,nan
0.0,0.0,0.0,0.00028838348225690424,1.5405654266942292e-05,3.3906937460415065e-05,0.0,0.0,nan
0.0,0.0,0.0,0.0002825240953825414,3.811073474935256e-05,3.0244827939895913e-05,0.0,0.0,nan
